id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1419,Beautiful home in amazing area!,1565,Alexandra,,Little Portugal,43.646167661556824,-79.42451012783086,Entire home/apt,469,4,7,2017-12-04,0.17,1,0
8077,Downtown Harbourfront Private Room,22795,Kathie & Larry,,Waterfront Communities-The Island,43.64105126982716,-79.37627700577787,Private room,98,180,170,2013-08-27,1.52,2,365
10314,Union Inn II (Leslieville),35505,Douglas & Annie,,South Riverdale,43.670185503701774,-79.33584783585275,Private room,69,1,77,2016-08-18,0.69,1,340
12604,Seaton Village Parlour Bedroom,48239,Rona,,Annex,43.667240686103376,-79.41597756109105,Private room,66,1,0,,,1,0
23691,Queen Bedroom close to downtown,93825,Yohan & Sarah,,Briar Hill-Belgravia,43.69601674127723,-79.4546827470826,Private room,69,1,204,2018-10-14,1.99,2,350
26654,"World Class downtown@ CN Tower! Jays, TIFF, ACC",113345,Adela,,Waterfront Communities-The Island,43.64530469992652,-79.3894036218733,Entire home/apt,199,5,35,2018-10-23,0.37,7,332
27423,Executive Studio Unit- Ideal for One Person,118124,Brent,,Greenwood-Coxwell,43.66890104035062,-79.32592045066609,Entire home/apt,54,120,26,2011-08-30,0.25,1,0
28160,"Luxury,Safety, Affordability For Women Travellers!",86838,Rita,,Mount Pleasant West,43.70410154158459,-79.3902626406518,Entire home/apt,66,28,7,2018-10-17,0.18,1,360
30931,Downtown Toronto - Waterview Condo,22795,Kathie & Larry,,Waterfront Communities-The Island,43.641512065757325,-79.37643460038227,Entire home/apt,131,180,1,2010-08-11,0.01,2,365
40456,Entire Suite in Downtown+Parking,174063,Denis,,South Parkdale,43.63532282971682,-79.44049289722096,Entire home/apt,125,28,98,2018-10-01,0.97,3,177
41887,Great location,183071,Kyle,,Oakridge,43.69458078816815,-79.28680598689006,Entire home/apt,66,2,76,2018-10-21,3.22,2,184
42892,Downtown 2 Bedroom + Den next to Union & Harbour,187320,Downtown Suite Living,,Waterfront Communities-The Island,43.64451421046904,-79.38184533849807,Entire home/apt,135,28,0,,,18,333
43964,Bright entire 2-bedrm basement suite private entry,192364,Mitra,,Wexford/Maryvale,43.74858426311882,-79.29111476151608,Entire home/apt,110,2,25,2018-10-05,1.12,1,365
44452,Yonge & Bloor Studio Skyline,195095,Urbano,,Rosedale-Moore Park,43.67184558616503,-79.38583124645538,Entire home/apt,130,1,43,2018-09-24,0.44,13,365
44469,Yonge & Bloor 2 Bedroom Apartment,195095,Urbano,,Rosedale-Moore Park,43.67136294798986,-79.38597924665137,Private room,121,1,8,2017-08-27,0.09,13,308
45399,Fountain View Studio - Eaton center,195095,Urbano,,Church-Yonge Corridor,43.659718712346795,-79.38171592414366,Entire home/apt,121,1,62,2018-09-15,0.63,13,357
45453,Yonge & Bloor 2 Bedroom Master,195095,Urbano,,Rosedale-Moore Park,43.67191110057963,-79.38584832890584,Private room,121,1,9,2018-09-02,0.10,13,308
45893,Yonge & Bloor Lakeview Master BR  ,195095,Urbano,,Rosedale-Moore Park,43.671049109962105,-79.38480983819419,Private room,110,1,18,2018-09-23,0.18,13,354
50110,Yorkville one bedroom Condo,195095,Urbano,,Church-Yonge Corridor,43.66898642118456,-79.38547683587745,Entire home/apt,121,1,37,2018-09-23,0.38,13,326
51616,Large room in trendy King Street West.,237587,John,,Niagara,43.642957070445036,-79.4045082155761,Private room,80,1,23,2018-10-12,0.84,1,88
57483,Downtown 2 Bed @ Union & Harbourfront,187320,Downtown Suite Living,,Waterfront Communities-The Island,43.64214260947805,-79.37993980845569,Entire home/apt,130,28,0,,,18,180
64003,Downtown Toronto 4BR Townhouse,312769,Jerome,,Moss Park,43.65954915765626,-79.36700723178974,Entire home/apt,315,3,71,2018-10-31,0.75,1,75
64645,Furnished Heritage Suite Downtown,304551,Kintoo,,Niagara,43.64585300409799,-79.40853474931316,Private room,88,20,11,2018-08-31,0.12,3,304
65238,Zen South Facing Bedroom in Quiet Art-Filled Home,318911,Magali Michèle,,Palmerston-Little Italy,43.65852603758183,-79.4270916204065,Private room,56,3,50,2018-10-24,0.55,2,179
69464,Yonge & Bloor one bedroom Condo,195095,Urbano,,Rosedale-Moore Park,43.67094226574906,-79.38580663698613,Entire home/apt,125,1,36,2018-10-21,0.38,13,365
71118,Furnished Heritage Suite Downtown,304551,Kintoo,,Niagara,43.64597004809148,-79.40766308505418,Private room,94,6,11,2018-08-18,0.12,3,352
75051,"GreatSpace,Backyard, 5min to Subway",368707,Sandra,,Dufferin Grove,43.65956002308443,-79.4322766425033,Entire home/apt,145,5,272,2018-08-04,2.93,1,157
84076,A short walk to TIFF,544254,Darryl,,Niagara,43.644569069740555,-79.40451314313219,Entire home/apt,145,3,6,2018-08-20,0.10,1,53
84151,North City View Yonge/Bloor,195095,Urbano,,Church-Yonge Corridor,43.670330327166845,-79.38612494766932,Entire home/apt,145,1,24,2017-07-02,0.27,13,338
89575,Private bedroom close to downtown,93825,Yohan & Sarah,,Briar Hill-Belgravia,43.69661555522992,-79.45324963409608,Private room,60,1,82,2018-10-21,0.97,2,350
96336,John & Bren's Queen West 3 bedroom townhouse,511506,John,,Niagara,43.64457885419975,-79.41021775856338,Entire home/apt,229,3,101,2018-10-29,1.65,1,275
98136,Two Bedroom House on Toronto Island,518383,Anthea,,Waterfront Communities-The Island,43.632661890498376,-79.35615786852607,Entire home/apt,300,3,55,2018-10-29,0.62,1,84
104096,Hip and modern family-friendly home,349172,Avery,,South Riverdale,43.66526606172544,-79.32934372341167,Entire home/apt,176,5,17,2017-08-12,0.19,1,277
104722,Annex apartment - with great deck!,455397,Carly,,Annex,43.67175120947654,-79.40398464895661,Entire home/apt,160,2,6,2018-10-08,0.16,1,318
112842,Gorgeous Condo near High Park!!,575127,Micheline,,High Park North,43.656229884774746,-79.46666904320044,Entire home/apt,55,120,12,2017-03-05,0.14,1,155
113175,Best luxury location in downtown Toronto!,576192,Faria,,Waterfront Communities-The Island,43.641225809411914,-79.39338589022469,Entire home/apt,102,6,30,2017-09-11,0.33,1,202
119441,STYLISH  LAKEVIEW APT. +PARKING,174063,Denis,,South Parkdale,43.63559258703246,-79.44047778653966,Entire home/apt,250,28,76,2018-09-16,0.84,3,365
122492,Sunny & Stylish Aprtmnt w easy access to dwntwn,613837,Brett,,Danforth East York,43.688724988496254,-79.32989656200445,Entire home/apt,79,3,94,2018-08-13,1.40,1,95
127380,"pleasant apt, centrally located",630920,Peggy,,Yonge-Eglinton,43.70370425342168,-79.40820376988661,Private room,60,1,121,2018-10-23,1.39,1,365
131401,WATERFRONT LUXURY SUITE - DOWNTOWN,604233,WaterfrontExecSuites,,Niagara,43.63633139714898,-79.40075795503826,Entire home/apt,69,180,3,2018-06-19,0.07,1,321
137099,Beautiful 3 Bedroom Home in Little Italy!,149566,Vinita + Joe,,Palmerston-Little Italy,43.657809628522436,-79.42065223772205,Entire home/apt,240,5,10,2017-08-12,0.12,2,317
138006,** Fall & Winter Savings in Downtown Toronto **,605569,Daz & Lyli,,Church-Yonge Corridor,43.65686887691068,-79.37495118192949,Private room,83,2,260,2018-10-27,3.56,1,157
138613,Warm Family Home Downtown Toronto,676621,Jodi,,Little Portugal,43.64775521735152,-79.42709258125016,Entire home/apt,180,3,5,2016-10-07,0.06,1,0
146601,Modern 1BR Downtown - Blue Jays Way,436139,Brian,,Waterfront Communities-The Island,43.645509426313254,-79.3927428428562,Entire home/apt,121,6,7,2015-06-28,0.08,1,158
148945,Downtown Toronto Near Lake Ontario,718884,John,,Waterfront Communities-The Island,43.64835467914463,-79.36301772160975,Private room,79,3,22,2018-03-31,0.25,1,219
149420,Bloor West Village 1 Bedroom ,666759,Jeannie,,High Park-Swansea,43.64617568280419,-79.48832629901773,Entire home/apt,80,4,29,2018-06-29,0.38,1,127
153000,"1,100SqFt. 2B+Den Spacious Green Condo",735795,Raj,,Waterfront Communities-The Island,43.64366054378301,-79.39154741045502,Entire home/apt,249,3,50,2018-09-28,0.56,1,3
154743,Downtown Yorkville Toronto,744412,Gloria,,Church-Yonge Corridor,43.67039482153813,-79.38578279234947,Entire home/apt,93,180,67,2018-02-10,0.76,1,190
166742,Private room in heart of Kensington,794394,Jesse,,Kensington-Chinatown,43.65557192263943,-79.40018608510795,Private room,100,1,121,2018-10-04,1.37,1,365
171318,Snowbird on the subway line,812294,Joseph,,Willowdale East,43.76329111260527,-79.41104876338186,Shared room,50,1,0,,,1,83
179217,Seminar room or overnight lodging,857989,Charlene,,Downsview-Roding-CFB,43.741101464499216,-79.48615837038439,Private room,80,2,15,2018-09-29,0.29,1,349
179578,Furnished 1+1 bed Condo Apartment,545074,Sohail,,Woburn,43.78076489358947,-79.24787862619637,Entire home/apt,80,2,0,,,2,0
182573,Sunlit Separate Entrance Apartment,591649,Melissa,,Humewood-Cedarvale,43.68683320279844,-79.42274260870562,Entire home/apt,96,7,20,2018-04-30,0.24,2,221
183522,Beaches House,880070,John,,The Beaches,43.672543157372246,-79.30022890897294,Entire home/apt,180,120,9,2012-07-22,0.10,1,157
184097,Brand New Condo - One Bedr +Den,206755,Amir,,Mount Pleasant West,43.6965359099738,-79.39468176561675,Entire home/apt,149,1,0,,,1,0
184784,2 bd Apt at Yonge & Bloor Yorkville,656777,Pere,,Church-Yonge Corridor,43.669319606530735,-79.38525263449603,Entire home/apt,189,90,56,2016-12-17,0.64,1,263
190670,Designer's Home: Huge & sunny 2 bdr: Roncesvalles,920827,Natalie,,High Park-Swansea,43.64557503986409,-79.44938206583788,Entire home/apt,165,5,20,2018-09-01,0.29,2,89
192860,"Modern, Clean & Quiet 2bd @ High Park",533496,Paul,,Junction Area,43.6659656193834,-79.47387863918954,Entire home/apt,115,4,99,2018-10-09,1.14,2,228
196360,Trendy King West Room Available!,519337,Karie,,South Parkdale,43.642174831711166,-79.4284759492797,Private room,49,29,1,2014-04-01,0.02,1,276
196584,1 Bedroom Apt on Bloor-Danforth subway line!,957466,Karen,,Oakridge,43.694465210731266,-79.28793741678179,Entire home/apt,66,7,12,2018-02-28,0.44,1,128
202636,downtwn home full gym quiet st. BBQ,992557,Richard And Amita,,Wychwood,43.67539735569387,-79.42061797187128,Entire home/apt,199,6,21,2016-08-13,0.24,2,359
206529,Simplicity-Quiet Room in a House in the Kingsway,1015926,Grant,,Stonegate-Queensway,43.63978279384674,-79.50472739596546,Private room,66,1,19,2018-03-06,0.24,3,362
207206,Beautiful Newly Renovated 2BDM Home,1019538,Stefan,,Little Portugal,43.64588633899859,-79.43463716728017,Entire home/apt,250,4,17,2015-08-08,0.21,2,365
218804,Downtown Home Inn B&B - TULIP Room,1132399,Unal,,Church-Yonge Corridor,43.667396661022806,-79.38082934022168,Private room,87,2,13,2016-02-22,0.15,4,335
224775,"Location, Location downtown Toronto",1170217,Frank,,Church-Yonge Corridor,43.66167804769659,-79.37937136958641,Private room,85,7,18,2018-10-14,0.44,2,240
227435,WOW Central/East - STUDIO-1 -  at Woodbine subway,725614,Joseph,,Woodbine-Lumsden,43.68882104355293,-79.31402881754698,Entire home/apt,66,3,28,2018-09-09,0.36,7,1
228568,BEST VIEW in the City! Luxury condo,934821,Rob,,North St.James Town,43.667707959295136,-79.37679090380234,Entire home/apt,400,3,55,2018-09-11,0.66,2,0
229913,Upscale 2bed Downtown Toronto-lake,1200620,Sergei,,Niagara,43.6347865922553,-79.39957487564944,Entire home/apt,275,5,10,2017-08-26,0.16,1,359
231530,"Lots of plants, light and records. 1 bedroom.",1210571,Jaclyn,,Dovercourt-Wallace Emerson-Junction,43.66822712160279,-79.43594158657956,Entire home/apt,100,2,0,,,1,179
234500,URBAN OASIS: peaceful open concept with parking,1203746,Lisa,,South Riverdale,43.65766349351391,-79.33866005059643,Entire home/apt,140,1,25,2018-10-21,6.15,1,103
239449,Cozy Cool Central Downtown 1 BR Apt with balcony,349772,Steven,,Annex,43.667626215648816,-79.40683329214602,Entire home/apt,94,28,18,2018-04-28,0.27,1,302
248933,"Bright, top floor apt for 3 adults",1304211,Nadia,,Caledonia-Fairbank,43.68203221613161,-79.45852346128156,Entire home/apt,56,2,81,2018-10-21,0.98,6,79
248940,Basement Apartment perfect for 3,1304211,Nadia,,Caledonia-Fairbank,43.68304359376088,-79.45867936408457,Entire home/apt,48,2,45,2018-09-29,0.60,6,162
248941,COZY Apt. for 2 females only,1304211,Nadia,,Caledonia-Fairbank,43.68218931382428,-79.45994772308401,Private room,38,2,13,2018-09-18,0.16,6,115
260645,"Heritage  private bdrm & bath, 4",1367540,Linda,,Moss Park,43.65489758655625,-79.3710361462014,Private room,72,1,118,2017-06-02,1.40,10,315
261235,"Heritage private bdrm & bath, 7",1367540,Linda,,Moss Park,43.65626885558264,-79.37115533665128,Private room,64,1,69,2018-08-26,0.81,10,310
261539,Bachelor Pad in St. Lawrence Market,1372040,Hadi,,Moss Park,43.65095988654515,-79.36759209572523,Entire home/apt,102,30,101,2018-10-01,1.33,2,69
264319,  private bdrm & bath  number 2,1367540,Linda,,Moss Park,43.65551305629119,-79.37133389520307,Private room,92,1,87,2018-08-23,1.05,10,292
266300,FURNISHED ONE-BDRM TORONTO KING W,1396237,Jonathan,,Niagara,43.64047118709149,-79.41491481828156,Entire home/apt,105,30,3,2018-05-11,0.18,1,186
268403,Two bedroom apt. in lovely house,1311843,Peter,,Roncesvalles,43.64463490309921,-79.44352777986369,Entire home/apt,121,7,7,2018-09-07,0.18,1,334
268888,Toronto  Downtown Quiet Area,1408862,Dale,,Broadview North,43.68790329250088,-79.35268335841687,Private room,75,1,0,,,1,365
269355,Elegant apartment in the heart of Toronto,1411076,Adam,,Yonge-St.Clair,43.6843586595957,-79.40053075211665,Entire home/apt,197,7,0,,,1,0
270330,Large Waterfront Condo Downtown,1415439,Tricia,,Waterfront Communities-The Island,43.64248084935938,-79.37502447800156,Entire home/apt,189,180,79,2017-09-04,0.95,3,65
272169,Luxury Condo in Downtown Toronto,1424576,Mahe,,Church-Yonge Corridor,43.660710385842194,-79.38258720063901,Private room,66,3,17,2018-09-18,0.20,1,0
273304,In the heart of Toronto downtown!,1409872,Ravish,,Church-Yonge Corridor,43.660497999227466,-79.38057140750189,Private room,174,2,0,,,1,0
273500,Beautiful Executive Victorian House,1430894,Ronen,,Palmerston-Little Italy,43.66022709634273,-79.40935183724307,Entire home/apt,252,2,38,2018-10-28,2.85,9,69
280249,private bdrm & bath room 3,1367540,Linda,,Moss Park,43.658305997297234,-79.36884555215596,Private room,75,2,134,2018-01-08,1.60,10,333
283628,Baldwin Village Downtown Apartment,1477264,Gloria,,Kensington-Chinatown,43.65481477262345,-79.39696903095424,Private room,135,3,16,2017-09-20,0.19,1,0
283934,Heritage House  Room 6,1367540,Linda,,Moss Park,43.65651761285991,-79.37268728979534,Private room,85,1,35,2015-10-28,0.42,10,276
284671,Bachelor Apartment,945353,Jeremy,,South Riverdale,43.663512867148704,-79.33246091354842,Entire home/apt,149,1,0,,,1,0
285116,Shared 1 bedroom basement apartment,698423,Carla,,Kingsview Village-The Westway,43.69142645804421,-79.54383782170902,Private room,100,1,2,2018-05-27,0.11,2,88
288313,Furnished/ Private Room @North York,1499044,Gina,,Willowdale East,43.770534386430235,-79.41100658422017,Private room,60,2,2,2016-10-03,0.07,1,337
288341,Beautiful Victorian Home,1368256,Robert,,North St.James Town,43.67093066171849,-79.37298026418715,Entire home/apt,125,7,12,2018-06-23,0.19,1,303
289239,Gorgeous home with stunning views!!,1270530,Stephanie,,Niagara,43.64294371895058,-79.41037515863412,Entire home/apt,147,6,85,2018-09-30,1.05,1,181
303646,My Neighbour's Bedroom (short-term),569339,Cara,,Kensington-Chinatown,43.65504271576282,-79.40017323817054,Private room,201,1,2,2014-08-03,0.03,6,365
304065,Stonehouse On Sterling-South Room.,812337,Maria,,Dufferin Grove,43.65700075872674,-79.44805822681226,Private room,73,2,10,2018-10-20,0.13,3,365
307726,Boutique Chic at Maple Leaf Square,1108156,Karen,,Waterfront Communities-The Island,43.64221640639845,-79.3798724208893,Entire home/apt,94,28,45,2018-10-19,0.55,4,155
309402,"Central, beside subway, indoor pool",1591140,Christina,,Mount Pleasant East,43.70926045104366,-79.37706739307525,Shared room,41,1,87,2018-10-30,1.08,2,248
312035,Stonehouse On Sterling-Queen Room,812337,Maria,,Dufferin Grove,43.656743064790966,-79.44785516677005,Private room,90,2,22,2018-10-12,0.28,3,365
314459,Cosy room by Toronto's Danforth Ave,1615944,Julia,,Blake-Jones,43.677280570046044,-79.3358497300803,Private room,48,28,29,2018-10-08,0.38,1,267
314934,Stonehouse On Sterling-Garden Room,812337,Maria,,Dufferin Grove,43.65699915712618,-79.44783755628671,Private room,85,2,23,2018-10-22,0.31,3,365
325432,"Great 'hood, no car needed, 3.5br",1664812,Mark,,High Park North,43.66205292281563,-79.45609555840069,Entire home/apt,260,5,0,,,1,0
341933,"Bright Spacious 2Br Leslieville Home, Local Living",1390920,Sylvia,,South Riverdale,43.66712436349902,-79.33678341063793,Entire home/apt,180,3,123,2018-11-01,1.51,1,176
342529,Working artist's studio/home in West Queen West,1738027,Paula,,Little Portugal,43.6413300765904,-79.42305530131843,Entire home/apt,100,2,163,2018-10-28,2.05,1,8
349827,DOWNTOWN Private Room & Bathroom,1772659,Alcira,,Waterfront Communities-The Island,43.64895474194791,-79.38800202405864,Private room,89,3,91,2018-10-21,1.18,2,318
358663,Private Suite 5 min. from Downtown,1815434,Paul,,Palmerston-Little Italy,43.66194702723118,-79.41141401473052,Entire home/apt,90,7,20,2016-10-29,0.25,1,210
361557, Stylish 2 Bdr. Apartment +Parking,174063,Denis,,South Parkdale,43.635403695474864,-79.43853822609101,Entire home/apt,149,28,53,2018-09-13,0.70,3,293
361831,Townhome/Condo at The Mona Lisa,1828773,Silvana,,Willowdale East,43.77873467501721,-79.41245385907581,Private room,140,7,0,,,1,365
363057,Charming Century House in Beaches,1816495,Katharine,,The Beaches,43.671129583419265,-79.29839320198322,Entire home/apt,299,1,1,2017-07-05,0.06,3,358
366973,Spacious Modern Cozy King W Toronto,1015670,Grace,,Waterfront Communities-The Island,43.64340590335444,-79.40045768225382,Entire home/apt,190,3,9,2017-09-12,0.17,1,363
373068,The Fleetwood Rock n' Roll Life. Brunch Included!,1876835,Sam,,South Parkdale,43.641425481863415,-79.43130582565585,Entire home/apt,300,2,7,2018-10-21,0.09,1,357
379133,Elegant 3 Bedroom+  Rosedale Home ,1903033,Christie,,Rosedale-Moore Park,43.67423010927881,-79.37027637449499,Entire home/apt,650,7,1,2013-08-02,0.02,2,0
380910,Fab 1 Bdrm Apt Close to Everything ,1910540,Les,,Danforth,43.679801677662596,-79.34217753063815,Entire home/apt,125,2,26,2018-09-09,0.49,1,317
382423,Private Apt. in Kensington Market!,1916855,Manja & Joanne,,Kensington-Chinatown,43.65431705469494,-79.39847075940425,Entire home/apt,111,1,196,2018-11-04,2.44,2,85
382960,Bachelor Suite - Financial District,1919294,Toronto Suite Rentals,,Waterfront Communities-The Island,43.64878286503058,-79.3869065296665,Entire home/apt,149,28,8,2018-04-01,0.12,76,72
384549,Spacious room in house downtown!,1923052,Justin,,North St.James Town,43.671443808764245,-79.3768508028714,Private room,66,7,0,,,1,0
390395,"SUNNY DBL CORKTOWN PRKNG, BREAKFAST, 2 BIKES INCL.",1952926,Sean,,Regent Park,43.65765205263412,-79.36281324836305,Private room,66,1,630,2018-10-30,7.83,1,207
396504,Modern 3 bed home w/garden in funky Queen W,1981383,Clare,,Roncesvalles,43.64282571328016,-79.44686246622234,Entire home/apt,300,3,9,2018-07-29,0.14,1,17
399218,Waterfront Condo Near TO and Sauga,752645,Andy,,High Park-Swansea,43.63635161206768,-79.47099267379723,Private room,60,1,36,2018-09-07,0.47,1,332
403200,Yonge & Bloor Lakview Bedroom,195095,Urbano,,Rosedale-Moore Park,43.671490361202515,-79.3861143338432,Private room,121,1,3,2018-08-31,0.05,13,317
406646,1BR-Close to Yonge & Eglinton 202,1854872,Raja,,Flemingdon Park,43.720287840199205,-79.33472704100076,Private room,41,3,22,2018-05-12,0.34,3,305
413276,Prime downtown! full apt 1 bedroom,2056128,Robert,,Bay Street Corridor,43.66419873608311,-79.3846465319349,Entire home/apt,189,3,57,2018-08-19,0.74,2,354
418607,PRIVATE ROOM MIDTOWN TORONTO,2079464,Madalina And Willy,,Mount Pleasant West,43.697653926668735,-79.39366948033206,Private room,60,1,110,2018-10-21,1.45,1,365
418791,Charming 1BD Apt Toronto West-End,2082581,Haley,,Dufferin Grove,43.65395270636502,-79.43132209268059,Entire home/apt,66,7,3,2013-07-08,0.04,1,0
436403,Heritage Home Downtown Toronto,1429488,Derek,,Moss Park,43.661698228383656,-79.37496216812556,Entire home/apt,195,2,186,2018-10-18,2.70,3,317
440460,Bayview Woods 2+1 Bdrm luxury Condo,2188458,Elisa,,Bayview Woods-Steeles,43.7901410788987,-79.38902986356166,Entire home/apt,121,5,7,2014-03-10,0.09,1,188
442540,QUEEN WEST EXECUTIVE RENTAL - 2400SF - W PARKING,994024,Jennifer,,Niagara,43.646569922486194,-79.4068200193325,Entire home/apt,450,4,0,,,1,166
447884,House available during TIFF,200354,Ayla,,Kensington-Chinatown,43.656461983770896,-79.4030957389442,Private room,201,2,1,2014-03-31,0.02,1,0
449650,A House That's Good for the Soul,1402232,Abigail,,South Parkdale,43.639265714474035,-79.43032823654708,Entire home/apt,250,1,160,2018-10-28,3.10,5,298
454927,Downtown Toronto private bdrm&bath,2260447,David,,Church-Yonge Corridor,43.66077809852059,-79.38051661116636,Private room,90,1,259,2018-11-02,3.29,3,160
455640,Charming House in Great Location ,591649,Melissa,,Humewood-Cedarvale,43.68697834897007,-79.4223447054484,Entire home/apt,140,30,9,2015-11-01,0.12,2,0
456371,Calming Bedroom 1 - Beaches Toronto,2268652,Julie,,Woodbine Corridor,43.677409308792996,-79.31078980032449,Private room,28,30,12,2018-08-16,0.23,3,242
457459,NICE room with a single bed,1304211,Nadia,,Corso Italia-Davenport,43.68143007569119,-79.45873322441555,Private room,28,6,3,2018-10-10,0.04,6,332
457588,Furnished Luxury @ The Eaton Centre,1805882,Elisabeth,,Church-Yonge Corridor,43.654752476231664,-79.37934006629003,Private room,305,5,7,2018-06-29,0.11,3,365
460994,COMFORTABLE APARTMENT IN YORKVILE,2291374,Daniel,,Church-Yonge Corridor,43.668826759839604,-79.38365164882796,Entire home/apt,197,360,0,,,1,365
462366,Quaint Mid-Town Toronto Guestroom,2297131,Liz,,Brookhaven-Amesbury,43.70629565317769,-79.48767659318858,Private room,55,1,24,2018-10-07,0.32,1,365
464313,Private Downtown Victorian House. Fully Equipped,2307239,Harold,,Waterfront Communities-The Island,43.64427548382117,-79.40268259993667,Entire home/apt,189,3,47,2018-10-14,0.74,1,282
466650,Spacious Scandinavian Style Home in King West,1039434,Juli,,Waterfront Communities-The Island,43.643525398516125,-79.40153724866818,Entire home/apt,165,14,41,2018-10-06,0.54,3,174
473827,Designer-inspired Toronto living.,2349264,George / John,,Oakwood Village,43.68767085439999,-79.44004042199204,Entire home/apt,107,28,96,2018-10-10,1.25,2,218
492082,"Downtown Home INN, B&B - Iris room ",1132399,Unal,,Church-Yonge Corridor,43.667364912162185,-79.38012643969897,Shared room,68,3,1,2013-12-02,0.02,4,336
493281,Prestigious Wychwood Park Studio CA,2432916,Denise,,Wychwood,43.677752800305086,-79.42171219448954,Private room,75,3,0,,,1,158
495303,Your Home In Toronto,1241161,Danny,,Dovercourt-Wallace Emerson-Junction,43.66444399613831,-79.42534205126516,Entire home/apt,115,3,103,2018-09-30,1.38,2,100
495965,	 Fully furnished lower penthouse,2449438,Greg,,Niagara,43.64277621901334,-79.41018286692525,Entire home/apt,69,360,0,,,1,365
499590,Families with Small Kids Welcome,1615266,Lewelyn,,Parkwoods-Donalda,43.758091223885984,-79.31778072233851,Entire home/apt,184,120,1,2012-07-16,0.01,2,359
506381,"Private+Spacious,Balcony +Location+Bike!",1299496,Alana,,Annex,43.66697143504997,-79.40508901666391,Entire home/apt,75,3,8,2017-05-16,0.10,1,0
509575,Mina's Guest House - Room  # 2,2511000,Arya,,Moss Park,43.657511668693644,-79.37177513764415,Private room,66,3,4,2015-08-31,0.05,15,196
511141,Victorian Charmer in W Queen West,2518222,Katie & Philippe,,Little Portugal,43.64887177601962,-79.4320190640646,Entire home/apt,208,2,78,2018-10-21,1.01,3,230
511463, gorgeous light- filled loft avail!,211533,Sasha,,Dovercourt-Wallace Emerson-Junction,43.660210691301664,-79.4375724418662,Entire home/apt,149,2,6,2016-08-28,0.09,1,0
516823,Cozy + Clean Studio in the Junction,533496,Paul,,Junction Area,43.6658516295361,-79.47555651337386,Entire home/apt,79,5,152,2018-10-19,1.96,2,40
517709,Bright House with Vegetable Garden,2549053,Nathalie,,Trinity-Bellwoods,43.652644968628316,-79.411001568618,Entire home/apt,225,2,76,2018-08-16,1.03,1,0
519845,A Calm and Cozy Abode,1615266,Lewelyn,,Parkwoods-Donalda,43.75863859467954,-79.31796904527711,Entire home/apt,52,5,31,2016-10-15,0.41,2,218
525387,Gorgeous Authentic Artist's Loft,1559845,Safiya,,Dovercourt-Wallace Emerson-Junction,43.6587488018069,-79.44550676955099,Entire home/apt,145,4,56,2018-10-22,0.72,1,153
526594,Apt with Garden Free Parking Free Phone Fiber Inte,2588098,Reiner,,Willowdale East,43.765422348613654,-79.40359028515535,Entire home/apt,67,21,6,2014-12-01,0.08,1,180
526705,High-Tech Authentic Art Loft in Queen West,1698603,Kyle,,Roncesvalles,43.642789155007314,-79.43347172811023,Entire home/apt,139,2,41,2018-10-01,0.54,2,41
529089,Tryna get lit?,2577688,Cameron,,Niagara,43.64261632333307,-79.4031547092634,Shared room,66,1,0,,,1,0
529189,"Historical, distinctive, and hip",2597290,Caroline,,Trinity-Bellwoods,43.65248498263612,-79.40885052607398,Private room,55,3,130,2018-10-14,1.69,5,352
529227,Little Italy-4 bedroom house,2600229,Orsolya,,Palmerston-Little Italy,43.65899023121971,-79.42473913213233,Entire home/apt,295,7,18,2018-08-19,0.24,1,343
529256,Room in amazing retro modern space ,2597290,Caroline,,Trinity-Bellwoods,43.65037744243337,-79.41018575981688,Private room,55,3,92,2018-10-15,1.18,5,359
533659,Best View in Downtown 5 Star Luxury,1019968,Roman,,Waterfront Communities-The Island,43.63930949157021,-79.38173981940156,Entire home/apt,220,60,129,2018-10-18,1.67,3,186
534962,Mina's Guest House Room #1 (1 x Queen Bed + Futon),2511000,Arya,,Moss Park,43.660020351213426,-79.37217134098425,Private room,66,3,5,2017-05-08,0.08,15,217
535006,Mina's Guest House Room #3 (1 x Queen Bed + Futon),2511000,Arya,,Moss Park,43.65931060504974,-79.37258236617755,Private room,59,3,5,2018-04-17,0.07,15,232
535025,Toronto Mina's Guest House room #6,2511000,Arya,,Moss Park,43.66014728146336,-79.3720643856376,Private room,39,3,17,2017-06-16,0.25,15,212
535079,Mina's Guest House - Room  #7,2511000,Arya,,Moss Park,43.658518162935835,-79.37165423244309,Private room,54,3,2,2014-02-10,0.03,15,217
535086,Toronto Mina's Guest House -Room 8,2511000,Arya,,Moss Park,43.65796025154172,-79.37145709195775,Private room,54,3,11,2018-05-15,0.17,15,225
535110,Toronto Mina's Guest House-Room # 9,2511000,Arya,,Moss Park,43.65822670254457,-79.37212590769398,Private room,45,3,13,2017-02-25,0.17,15,194
535124,Mina's Guest House-double room #10,2511000,Arya,,Moss Park,43.66003573193961,-79.37174678594835,Private room,45,3,4,2017-04-02,0.05,15,203
537679,NIce room with private bathroom ,2586974,Yin,,Mimico (includes Humber Bay Shores),43.62575140308781,-79.4881547584385,Private room,201,7,0,,,1,365
