id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1419,Beautiful home in amazing area!,1565,Alexandra,,Little Portugal,43.646167661556824,-79.42451012783086,Entire home/apt,469,4,7,2017-12-04,0.19,1,0
10314,Union Inn II (Leslieville),35505,Douglas & Annie,,South Riverdale,43.670185503701774,-79.33584783585275,Private room,70,1,77,2016-08-18,0.72,1,263
12604,Seaton Village Parlour Bedroom,48239,Rona,,Annex,43.667240686103376,-79.41597756109105,Private room,66,1,0,,,1,0
17936,Private Room in Downtown Toronto,69169,Sofia,,Kensington-Chinatown,43.656399885263255,-79.40329494140845,Private room,98,2,116,2018-06-11,1.19,2,71
23691,Queen Bedroom close to downtown,93825,Yohan & Sarah,,Briar Hill-Belgravia,43.69601674127723,-79.4546827470826,Private room,75,1,200,2018-06-24,2.03,2,318
26654,"World Class downtown@ CN Tower! Jays,Invictus,ACC",113345,Adela,,Waterfront Communities-The Island,43.64530469992652,-79.3894036218733,Entire home/apt,198,2,32,2018-06-27,0.35,7,342
28160,"Luxury,Safety, Affordability For Women Travellers!",86838,Rita,,Mount Pleasant West,43.70410154158459,-79.3902626406518,Entire home/apt,85,30,6,2017-09-30,0.18,1,362
40456,Entire Suite in Downtown+Parking,174063,Denis,,South Parkdale,43.63532282971682,-79.44049289722096,Entire home/apt,125,28,96,2017-12-20,0.99,3,327
41887,Great location,183071,Kyle,,Oakridge,43.69458078816815,-79.28680598689006,Entire home/apt,70,2,54,2018-06-18,2.76,2,219
43964,Bright entire 2-bedrm basement suite private entry,192364,Mitra,,Wexford/Maryvale,43.74858426311882,-79.29111476151608,Entire home/apt,110,1,20,2018-06-25,1.09,1,291
44452,Yonge & Bloor Studio Skyline,195095,Urbano,,Rosedale-Moore Park,43.67184558616503,-79.38583124645538,Entire home/apt,130,1,37,2018-05-28,0.39,13,317
44469,Yonge & Bloor 2 Bedroom Apartment,195095,Urbano,,Rosedale-Moore Park,43.67136294798986,-79.38597924665137,Private room,120,1,8,2017-08-27,0.10,13,313
45399,Fountain View Studio - Eaton center,195095,Urbano,,Church-Yonge Corridor,43.659718712346795,-79.38171592414366,Entire home/apt,130,1,54,2018-04-17,0.58,13,308
45453,Yonge & Bloor 2 Bedroom Master,195095,Urbano,,Rosedale-Moore Park,43.67191110057963,-79.38584832890584,Private room,120,1,6,2017-08-23,0.07,13,309
45893,Yonge & Bloor Lakeview Master BR  ,195095,Urbano,,Rosedale-Moore Park,43.671049109962105,-79.38480983819419,Private room,96,1,16,2018-06-17,0.17,13,200
50110,Yorkville one bedroom Condo,195095,Urbano,,Church-Yonge Corridor,43.66898642118456,-79.38547683587745,Entire home/apt,160,1,31,2018-06-02,0.33,13,316
51616,Large room in trendy King Street West.,237587,John,,Niagara,43.642957070445036,-79.4045082155761,Private room,80,1,16,2018-06-17,0.69,1,70
64003,Downtown Toronto 4BR Townhouse,312769,Jerome,,Moss Park,43.65954915765626,-79.36700723178974,Entire home/apt,315,3,62,2018-06-26,0.68,1,23
64645,Furnished Heritage Suite Downtown 4,304551,Kintoo,,Niagara,43.64585300409799,-79.40853474931316,Private room,88,20,10,2016-07-19,0.12,2,311
65238,Zen South Bedroom in Quiet Art-Filled Home,318911,Magali Michèle,,Palmerston-Little Italy,43.65852603758183,-79.4270916204065,Private room,57,3,42,2018-06-25,0.48,2,119
69464,Yonge & Bloor one bedroom Condo,195095,Urbano,,Rosedale-Moore Park,43.67094226574906,-79.38580663698613,Entire home/apt,150,1,28,2018-05-26,0.31,13,306
71118,Furnished Heritage Suite Downtown 5,304551,Kintoo,,Niagara,43.64597004809148,-79.40766308505418,Private room,95,6,10,2015-07-01,0.11,2,230
75051,"GreatSpace,Backyard, 5min to Subway",368707,Sandra,,Dufferin Grove,43.65956002308443,-79.4322766425033,Entire home/apt,145,5,270,2018-06-30,3.04,1,224
77021,Private Room in Downtown,69169,Sofia,,Kensington-Chinatown,43.65661861090042,-79.40333536984808,Private room,67,1,32,2014-09-28,0.36,2,361
84151,North City View Yonge/Bloor,195095,Urbano,,Church-Yonge Corridor,43.670330327166845,-79.38612494766932,Entire home/apt,120,1,24,2017-07-02,0.29,13,268
89575,Private bedroom close to downtown,93825,Yohan & Sarah,,Briar Hill-Belgravia,43.69661555522992,-79.45324963409608,Private room,60,1,75,2018-06-28,0.93,2,339
96336,John & Bren's Queen West 3 bedroom townhouse,511506,John,,Niagara,43.64457885419975,-79.41021775856338,Entire home/apt,230,3,87,2018-05-27,1.52,1,245
98136,Two Bedroom House on Toronto Island,518383,Anthea,,Waterfront Communities-The Island,43.632661890498376,-79.35615786852607,Entire home/apt,300,3,52,2018-05-22,0.61,1,31
104096,Hip and modern family-friendly home,349172,Avery,,South Riverdale,43.66526606172544,-79.32934372341167,Entire home/apt,174,5,17,2017-08-12,0.20,1,279
104722,Annex apartment - with great deck!,455397,Carly,,Annex,43.67175120947654,-79.40398464895661,Entire home/apt,160,2,5,2017-08-07,0.15,1,278
112842,Gorgeous Condo near High Park!!,575127,Micheline,,High Park North,43.656229884774746,-79.46666904320044,Entire home/apt,55,120,12,2017-03-05,0.15,1,247
119441,STYLISH  LAKEVIEW APT. +PARKING,174063,Denis,,South Parkdale,43.63559258703246,-79.44047778653966,Entire home/apt,250,28,75,2018-06-02,0.87,3,325
120907,* Bright * Simple * Spacious * ,607709,Helena,,Trinity-Bellwoods,43.65274454528766,-79.4210613970581,Entire home/apt,91,2,86,2017-10-01,1.20,1,32
122492,Sunny & Stylish Aprtmnt w easy access to dwntwn,613837,Brett,,Danforth East York,43.688724988496254,-79.32989656200445,Entire home/apt,79,3,90,2018-06-06,1.42,1,305
127380,"pleasant apt, centrally located",630920,Peggy,,Yonge-Eglinton,43.70370425342168,-79.40820376988661,Private room,60,1,114,2018-07-02,1.37,1,349
137099,Beautiful 3 Bedroom Home in Little Italy!,149566,Vinita + Joe,,Palmerston-Little Italy,43.657809628522436,-79.42065223772205,Entire home/apt,240,5,10,2017-08-12,0.12,2,276
138006,** Style & History in Downtown Toronto **,605569,Daz & Lyli,,Church-Yonge Corridor,43.65686887691068,-79.37495118192949,Private room,83,2,238,2018-06-28,3.45,1,41
138613,Warm Family Home Downtown Toronto,676621,Jodi,,Little Portugal,43.64775521735152,-79.42709258125016,Entire home/apt,180,3,5,2016-10-07,0.06,1,0
143107,Bloor Spadina St. George Subway,694553,Veronika,,Annex,43.66756233448153,-79.40129739757076,Private room,67,7,11,2016-09-01,0.14,1,308
146601,Modern 1BR Downtown - Blue Jays Way,436139,Brian,,Waterfront Communities-The Island,43.645509426313254,-79.3927428428562,Entire home/apt,120,6,7,2015-06-28,0.08,1,187
148945,Downtown Toronto Near Lake Ontario,718884,John,,Waterfront Communities-The Island,43.64835467914463,-79.36301772160975,Private room,79,3,22,2018-03-31,0.26,1,192
149420,Bloor West Village 1 Bedroom ,666759,Jeannie,,High Park-Swansea,43.64617568280419,-79.48832629901773,Entire home/apt,80,4,29,2018-06-29,0.40,1,36
153000,"1,100SqFt. 2B+D Green Technology Condo (Renovated)",735795,Raj,,Waterfront Communities-The Island,43.64366054378301,-79.39154741045502,Entire home/apt,248,3,43,2018-05-28,0.51,1,339
166742,Private room in heart of Kensington,794394,Jesse,,Kensington-Chinatown,43.65557192263943,-79.40018608510795,Private room,100,1,112,2018-05-27,1.32,3,365
171318,Snowbird on the subway line,812294,Joseph,,Willowdale East,43.76329111260527,-79.41104876338186,Shared room,50,1,0,,,1,83
177097,Surrounded by Shops and Restaurants,847074,Troy,,Mount Pleasant East,43.70573129236933,-79.37661654548447,Private room,100,1,0,,,1,363
179217,Seminar room or overnight lodging,857989,Charlene,,Downsview-Roding-CFB,43.741101464499216,-79.48615837038439,Private room,80,2,13,2018-02-27,0.27,1,334
179578,Furnished 1+1 bed Condo Apartment,545074,Sohail,,Woburn,43.78076489358947,-79.24787862619637,Entire home/apt,80,2,0,,,2,0
182573,Sunlit Separate Entrance Apartment,591649,Melissa,,Humewood-Cedarvale,43.68683320279844,-79.42274260870562,Entire home/apt,96,30,20,2018-04-30,0.26,2,220
184097,Brand New Condo - One Bedr +Den,206755,Amir,,Mount Pleasant West,43.6965359099738,-79.39468176561675,Entire home/apt,148,1,0,,,1,0
188083,Unique Retreat in Artist's Home,897683,Hajnal,,Birchcliffe-Cliffside,43.70363296366119,-79.24850419309593,Entire home/apt,60,5,1,2018-06-22,1,3,80
190670,Designer's Home: Huge & sunny 2 bdr: Roncesvalles,920827,Natalie,,High Park-Swansea,43.64557503986409,-79.44938206583788,Entire home/apt,165,7,19,2017-07-30,0.30,2,15
192860,"Modern, Clean & Quiet 2bd @ High Park",533496,Paul & Inga,,Junction Area,43.6659656193834,-79.47387863918954,Entire home/apt,95,4,93,2018-05-12,1.13,2,263
196584,1 Bedroom Apt on Bloor-Danforth subway line!,957466,Karen,,Oakridge,43.694465210731266,-79.28793741678179,Entire home/apt,64,7,12,2018-02-28,0.52,1,6
206529,House with a Room in the Kingsway,1015926,Grant,,Stonegate-Queensway,43.63978279384674,-79.50472739596546,Private room,64,1,19,2018-03-06,0.26,2,278
207206,Beautiful Newly Renovated 2BDM Home,1019538,Stefan,,Little Portugal,43.64588633899859,-79.43463716728017,Entire home/apt,250,4,17,2015-08-08,0.22,2,357
209226,Boutique living - King West Central,1028504,Cindy,,Niagara,43.63598408677301,-79.41468301323516,Entire home/apt,146,30,35,2017-08-07,0.48,2,299
218804,Downtown Home Inn B&B - TULIP Room,1132399,Unal,,Church-Yonge Corridor,43.667396661022806,-79.38082934022168,Private room,87,2,13,2016-02-22,0.16,4,271
224740,Riverdale Three Bedroom Apartment with Parkview,1169979,Deborah,,North Riverdale,43.67523471620806,-79.34626585488331,Entire home/apt,225,2,15,2017-08-13,0.42,3,65
224775,"Location, Location downtown Toronto",1170217,Frank,,Church-Yonge Corridor,43.66167804769659,-79.37937136958641,Private room,85,7,15,2018-06-29,0.41,2,273
227435,WOW Central/East - STUDIO-1 -  at Woodbine subway,725614,Joseph,,Woodbine-Lumsden,43.68882104355293,-79.31402881754698,Entire home/apt,64,3,24,2018-06-02,0.33,8,127
228568,BEST VIEW in the City! Luxury condo,934821,Rob,,North St.James Town,43.667707959295136,-79.37679090380234,Entire home/apt,265,3,54,2017-12-28,0.68,2,0
229913,Upscale 2bed Downtown Toronto-lake,1200620,Sergei,,Niagara,43.6347865922553,-79.39957487564944,Entire home/apt,275,5,10,2017-08-26,0.17,1,278
231530,"Lots of plants, light and records. 1 bedroom.",1210571,Jaclyn,,Dovercourt-Wallace Emerson-Junction,43.66822712160279,-79.43594158657956,Entire home/apt,100,2,0,,,1,139
234500,URBAN OASIS: peaceful open concept coach-house,1203746,Lisa,,South Riverdale,43.65766349351391,-79.33866005059643,Entire home/apt,141,1,0,,,1,90
239449,Cozy Cool Central Downtown 1 BR Apt with balcony,349772,Steven,,Annex,43.667626215648816,-79.40683329214602,Entire home/apt,95,28,18,2018-04-28,0.29,1,262
248933,"Bright, top floor apt for 3 adults",1304211,Nadia,,Caledonia-Fairbank,43.68203221613161,-79.45852346128156,Entire home/apt,57,2,66,2018-06-18,0.84,3,133
248940,Basement Apartment perfect for 3,1304211,Nadia,,Caledonia-Fairbank,43.68304359376088,-79.45867936408457,Entire home/apt,49,2,34,2018-07-02,0.48,3,138
251549,Room in mid-town apartment,1319225,Kathleen,,Annex,43.6656456735791,-79.41347666709383,Private room,64,5,16,2018-03-02,0.31,1,218
261235,"Heritage private bdrm & bath, 7",1367540,Linda,,Moss Park,43.65626885558264,-79.37115533665128,Private room,64,1,68,2018-05-28,0.84,9,263
261539,Bachelor Pad in St. Lawrence Market,1372040,Hadi,,Moss Park,43.65095988654515,-79.36759209572523,Entire home/apt,102,30,99,2018-05-21,1.38,2,113
264319,  private bdrm & bath  number 2,1367540,Linda,,Moss Park,43.65551305629119,-79.37133389520307,Private room,131,1,86,2017-09-04,1.09,9,182
266300,FURNISHED ONE-BDRM TORONTO KING W,1396237,Jonathan,,Niagara,43.64047118709149,-79.41491481828156,Entire home/apt,105,30,3,2018-05-11,0.23,1,315
268403,Two bedroom apt. in lovely house,1311843,Peter,,Roncesvalles,43.64463490309921,-79.44352777986369,Entire home/apt,120,7,5,2017-07-10,0.14,1,331
268888,Toronto  Downtown Quiet Area,1408862,Dale,,Broadview North,43.68790329250088,-79.35268335841687,Private room,75,1,0,,,1,364
269017,1 private bdrm & bath,1367540,Linda,,Moss Park,43.656532192317144,-79.37127085640685,Private room,55,1,86,2018-06-16,1.07,9,210
269355,Elegant apartment in the heart of Toronto,1411076,Adam,,Yonge-St.Clair,43.6843586595957,-79.40053075211665,Entire home/apt,197,7,0,,,1,0
270330,Large Waterfront Condo Downtown,1415439,Tricia,,Waterfront Communities-The Island,43.64248084935938,-79.37502447800156,Entire home/apt,189,180,79,2017-09-04,0.99,3,158
273304,In the heart of Toronto downtown!,1409872,Ravish,,Church-Yonge Corridor,43.660497999227466,-79.38057140750189,Private room,174,2,0,,,1,0
273500,Beautiful Executive Victorian House,1430894,Ronen,,Palmerston-Little Italy,43.66022709634273,-79.40935183724307,Entire home/apt,252,2,23,2018-06-24,2.48,7,56
280249,private bdrm & bath room 3,1367540,Linda,,Moss Park,43.658305997297234,-79.36884555215596,Private room,75,2,134,2018-01-08,1.68,9,208
283628,Baldwin Village Downtown Apartment,1477264,Gloria,,Kensington-Chinatown,43.65481477262345,-79.39696903095424,Private room,135,3,16,2017-09-20,0.20,1,0
283934,Heritage House  Room 6,1367540,Linda,,Moss Park,43.65651761285991,-79.37268728979534,Private room,85,1,35,2015-10-28,0.44,9,247
284671,Bachelor Apartment,945353,Jeremy,,South Riverdale,43.663512867148704,-79.33246091354842,Entire home/apt,150,1,0,,,1,0
285116,2 bedroom/2 bathroom homr,698423,Carla,,Kingsview Village-The Westway,43.69142645804421,-79.54383782170902,Private room,100,1,2,2018-05-27,0.14,2,61
288341,Beautiful Victorian Home,1368256,Robert,,North St.James Town,43.67093066171849,-79.37298026418715,Entire home/apt,125,7,12,2018-06-23,0.20,1,308
289239,Gorgeous home with stunning views!,1270530,Stephanie,,Niagara,43.64294371895058,-79.41037515863412,Entire home/apt,150,8,81,2018-07-02,1.05,1,11
303646,My Neighbour's Bedroom (short-term),569339,Cara,,Kensington-Chinatown,43.65504271576282,-79.40017323817054,Private room,120,1,2,2014-08-03,0.03,6,365
309402,"Central, beside subway, indoor pool",1591140,Christina,,Mount Pleasant East,43.70926045104366,-79.37706739307525,Shared room,45,1,85,2018-06-21,1.11,2,137
312035,Stonehouse On Sterling-Queen Room,812337,Maria,,Dufferin Grove,43.656743064790966,-79.44785516677005,Private room,91,2,15,2018-06-24,0.20,2,343
314459,Cosy room by Toronto's Danforth Ave,1615944,Julia,,Blake-Jones,43.677280570046044,-79.3358497300803,Private room,49,28,27,2018-05-04,0.37,1,272
314934,Stonehouse On Sterling-Garden Room,812337,Maria,,Dufferin Grove,43.65699915712618,-79.44783755628671,Private room,85,2,19,2018-04-30,0.27,2,338
325432,"Great 'hood, no car needed, 3.5br",1664812,Mark,,High Park North,43.66205292281563,-79.45609555840069,Entire home/apt,260,5,0,,,1,0
327543,Large 1 Bedroom Suite Condo Waterfront + Parking,1631989,Digio,,Waterfront Communities-The Island,43.64753538410171,-79.37526873665526,Entire home/apt,110,4,46,2018-07-03,1.25,2,265
341933,"Bright Spacious 2Br Leslieville Home, Local Living",1390920,Sylvia,,South Riverdale,43.66712436349902,-79.33678341063793,Entire home/apt,179,3,111,2018-06-25,1.43,1,133
342529,Working artist's studio/home in West Queen West,1738027,Paula,,Little Portugal,43.6413300765904,-79.42305530131843,Entire home/apt,100,2,150,2018-07-01,1.99,1,0
349827,DOWNTOWN Private Room & Bathroom,1772659,Alcira,,Waterfront Communities-The Island,43.64895474194791,-79.38800202405864,Private room,89,3,79,2018-06-10,1.08,2,351
354080,The Roncy Connection,1792618,Christine,,High Park North,43.657198728625445,-79.45584283410314,Private room,33,2,1,2016-04-01,0.04,1,362
357209,Private room Toronto near TTC,1806050,Joanna,,Willowdale East,43.769341750228435,-79.41282782770797,Private room,263,1,0,,,1,365
358663,Private Suite 5 min. from Downtown,1815434,Paul,,Palmerston-Little Italy,43.66194702723118,-79.41141401473052,Entire home/apt,74,7,20,2016-10-29,0.27,1,128
361557, Stylish 2 Bdr. Apartment +Parking,174063,Denis,,South Parkdale,43.635403695474864,-79.43853822609101,Entire home/apt,150,120,52,2018-06-24,0.72,3,300
363057,Charming Century House in Beaches,1816495,Katharine,,The Beaches,43.671129583419265,-79.29839320198322,Entire home/apt,209,1,1,2017-07-05,0.08,3,247
365021,Fabulous Bed and Sitting Room ,1843167,Laurel,,Lawrence Park South,43.71452799621997,-79.40563280695652,Private room,85,30,1,2012-07-27,0.01,1,90
366973,Spacious Modern Cozy King W Toronto,1015670,Grace,,Waterfront Communities-The Island,43.64340590335444,-79.40045768225382,Entire home/apt,191,3,9,2017-09-12,0.18,1,346
379133,Elegant 3 Bedroom+  Rosedale Home ,1903033,Christie,,Rosedale-Moore Park,43.67423010927881,-79.37027637449499,Entire home/apt,650,7,1,2013-08-02,0.02,2,0
380910,Fab 1 Bdrm Apt Close to Everything ,1910540,Les,,Danforth,43.679801677662596,-79.34217753063815,Entire home/apt,125,1,24,2018-01-01,0.49,1,302
382423,Private Apt. in Kensington Market!,1916855,Manja & Joanne,,Kensington-Chinatown,43.65431705469494,-79.39847075940425,Entire home/apt,112,1,177,2018-06-27,2.32,2,168
382960,Bachelor Suite - Financial District,1919294,Toronto Suite Rentals,,Waterfront Communities-The Island,43.64878286503058,-79.3869065296665,Entire home/apt,148,28,8,2018-04-01,0.12,58,29
384549,Spacious room in house downtown!,1923052,Justin,,North St.James Town,43.671443808764245,-79.3768508028714,Private room,64,7,0,,,1,0
388696,Downtown Private Room-5minto Subway,1944849,Suzan,,Dovercourt-Wallace Emerson-Junction,43.66632538175926,-79.42850721057543,Private room,60,3,18,2017-06-05,0.25,1,353
390395,SUNNY DBL RM CORKTOWN FREE PARKING  2 CATS 2 BIKES,1952926,Sean,,Regent Park,43.65765205263412,-79.36281324836305,Private room,64,1,591,2018-07-04,7.73,1,224
396504,Modern 3 bed home w/garden in funky Queen W,1981383,Clare,,Roncesvalles,43.64282571328016,-79.44686246622234,Entire home/apt,300,3,8,2017-10-09,0.13,1,186
399218,Waterfront Condo Near TO and Sauga,752645,Andy,,High Park-Swansea,43.63635161206768,-79.47099267379723,Private room,60,1,34,2018-06-23,0.47,1,309
403200,Yonge & Bloor Lakview Bedroom,195095,Urbano,,Rosedale-Moore Park,43.671490361202515,-79.3861143338432,Private room,99,1,2,2018-04-30,0.03,13,309
406646,1BR-Close to Yonge & Eglinton 202,1854872,Raja,,Flemingdon Park,43.720287840199205,-79.33472704100076,Private room,39,3,22,2018-05-12,0.37,3,231
413276,Prime downtown! full apt 1 bedroom,2056128,Robert,,Bay Street Corridor,43.66419873608311,-79.3846465319349,Entire home/apt,168,4,54,2018-06-14,0.74,2,285
415308,Beautiful Seaton Village Apartment-,1299598,Jill,,Annex,43.66859138426266,-79.41411328098721,Entire home/apt,100,3,23,2018-06-19,0.30,1,345
418791,Charming 1BD Apt Toronto West-End,2082581,Haley,,Dufferin Grove,43.65395270636502,-79.43132209268059,Entire home/apt,64,7,3,2013-07-08,0.05,1,0
429943,Super Studio in the Upper Beach,377846,Nick & Nena,,East End-Danforth,43.684986256410596,-79.29131085895249,Entire home/apt,70,2,33,2018-03-25,0.45,11,301
436403,Heritage Home Downtown Toronto,1429488,Derek,,Moss Park,43.661698228383656,-79.37496216812556,Entire home/apt,194,2,171,2018-06-10,2.64,3,303
440460,Bayview Woods 2+1 Bdrm luxury Condo,2188458,Elisa,,Bayview Woods-Steeles,43.7901410788987,-79.38902986356166,Entire home/apt,120,5,7,2014-03-10,0.09,1,66
441952,live next to Harbour front Toronto,2068379,Pavan,,Waterfront Communities-The Island,43.63817524742124,-79.39199910273176,Private room,30,3,18,2016-12-02,0.24,1,161
447884,House available during TIFF,200354,Ayla,,Kensington-Chinatown,43.656461983770896,-79.4030957389442,Private room,199,2,1,2014-03-31,0.02,1,0
449650,A House That's Good for the Soul,1402232,Abigail,,South Parkdale,43.639265714474035,-79.43032823654708,Entire home/apt,251,1,136,2018-06-17,2.86,5,239
454927,Downtown Toronto private bdrm&bath,2260447,David,,Church-Yonge Corridor,43.66077809852059,-79.38051661116636,Private room,89,1,215,2018-07-04,2.88,3,278
455640,Charming House in Great Location ,591649,Melissa,,Humewood-Cedarvale,43.68697834897007,-79.4223447054484,Entire home/apt,141,30,9,2015-11-01,0.12,2,0
457588,Furnished Luxury @ The Eaton Centre,1805882,Elisabeth,,Church-Yonge Corridor,43.654752476231664,-79.37934006629003,Private room,305,30,6,2016-11-02,0.10,1,365
462366,Quaint Mid-Town Toronto Guestroom,2297131,Liz,,Brookhaven-Amesbury,43.70629565317769,-79.48767659318858,Private room,55,1,22,2018-06-24,0.31,1,362
464313,Private Downtown Victorian House. Fully Equipped,2307239,Harold,,Waterfront Communities-The Island,43.64427548382117,-79.40268259993667,Entire home/apt,150,3,40,2018-07-04,0.67,1,143
465849,Yr own room in 3 bedroom apartment,2313987,Bessy,,Oakwood Village,43.68136947872934,-79.43128775322302,Private room,35,6,7,2018-03-06,0.10,1,364
466650,Spacious ScandinavianLOFT King West,1039434,Juli,,Waterfront Communities-The Island,43.643525398516125,-79.40153724866818,Entire home/apt,166,14,35,2018-06-01,0.49,2,137
473827,Designer-inspired Toronto living.,2349264,George / John,,Oakwood Village,43.68767085439999,-79.44004042199204,Entire home/apt,108,2,90,2018-07-01,1.24,2,282
492082,"Downtown Home INN, B&B - Iris room ",1132399,Unal,,Church-Yonge Corridor,43.667364912162185,-79.38012643969897,Shared room,68,3,1,2013-12-02,0.02,4,278
493281,Prestigious Wychwood Park Studio CA,2432916,Denise,,Wychwood,43.677752800305086,-79.42171219448954,Private room,75,3,0,,,1,191
495303,Your Home In Toronto,1241161,Danny,,Dovercourt-Wallace Emerson-Junction,43.66444399613831,-79.42534205126516,Entire home/apt,116,3,90,2018-06-25,1.28,2,59
497259,Spacious Modern Home in Leslieville,2318099,Andjelija,,South Riverdale,43.657754070712556,-79.34908433695134,Entire home/apt,250,5,3,2014-08-16,0.04,1,1
506381,"Private+Spacious,Balcony +Location+Bike!",1299496,Alana,,Annex,43.66697143504997,-79.40508901666391,Entire home/apt,75,3,8,2017-05-16,0.11,1,0
509575,Mina's Guest House - Room  # 2,2511000,Arya,,Moss Park,43.657511668693644,-79.37177513764415,Private room,64,3,4,2015-08-31,0.06,15,0
511141,Victorian Charmer in W Queen West,2518222,Katie & Philippe,,Little Portugal,43.64887177601962,-79.4320190640646,Entire home/apt,208,2,61,2018-07-02,0.84,3,47
511463, gorgeous light- filled loft avail!,211533,Sasha,,Dovercourt-Wallace Emerson-Junction,43.660210691301664,-79.4375724418662,Entire home/apt,150,2,6,2016-08-28,0.10,1,0
516823,Cozy + Clean Studio in the Junction,533496,Paul & Inga,,Junction Area,43.6658516295361,-79.47555651337386,Entire home/apt,68,4,146,2018-06-17,1.99,2,225
517709,Bright House with Vegetable Garden,2549053,Nathalie,,Trinity-Bellwoods,43.652644968628316,-79.411001568618,Entire home/apt,225,2,70,2018-06-28,1.00,1,12
519845,A Calm and Cozy Abode,1615266,Lewelyn,,Parkwoods-Donalda,43.75863859467954,-79.31796904527711,Entire home/apt,53,5,31,2016-10-15,0.44,1,96
525387,Gorgeous Authentic Artist's Loft,1559845,Safiya,,Dovercourt-Wallace Emerson-Junction,43.6587488018069,-79.44550676955099,Entire home/apt,116,2,49,2018-04-19,0.67,1,313
526594,Fur Apt with Garden Parking Free Phone Fib Intern,2588098,Reiner,,Willowdale East,43.765422348613654,-79.40359028515535,Entire home/apt,67,21,6,2014-12-01,0.08,1,180
526705,High-Tech Authentic Art Loft in Queen West,1698603,Kyle,,Roncesvalles,43.642789155007314,-79.43347172811023,Entire home/apt,130,2,34,2018-07-02,0.47,2,335
529089,Tryna get lit?,2577688,Cameron,,Niagara,43.64261632333307,-79.4031547092634,Shared room,66,1,0,,,1,0
529189,"Historical, distinctive, and hip",2597290,Caroline,,Trinity-Bellwoods,43.65248498263612,-79.40885052607398,Private room,55,1,120,2018-06-24,1.65,5,306
529227,Little Italy-4 bedroom house,2600229,Orsolya,,Palmerston-Little Italy,43.65899023121971,-79.42473913213233,Entire home/apt,294,7,16,2017-07-23,0.22,1,281
529256,Room in amazing retro modern space ,2597290,Caroline,,Trinity-Bellwoods,43.65037744243337,-79.41018575981688,Private room,55,1,84,2018-07-03,1.14,5,292
533659,Best View in Downtown 5 Star Luxury,1019968,Roman,,Waterfront Communities-The Island,43.63930949157021,-79.38173981940156,Entire home/apt,219,6,115,2018-06-22,1.58,3,112
534962,Mina's Guest House Room #1 (1 x Queen Bed + Futon),2511000,Arya,,Moss Park,43.660020351213426,-79.37217134098425,Private room,64,3,5,2017-05-08,0.08,15,0
535006,Mina's Guest House Room #3 (1 x Queen Bed + Futon),2511000,Arya,,Moss Park,43.65931060504974,-79.37258236617755,Private room,59,3,5,2018-04-17,0.07,15,0
535025,Toronto Mina's Guest House room #6,2511000,Arya,,Moss Park,43.66014728146336,-79.3720643856376,Private room,39,3,17,2017-06-16,0.26,15,0
535079,Mina's Guest House - Room  #7,2511000,Arya,,Moss Park,43.658518162935835,-79.37165423244309,Private room,54,3,2,2014-02-10,0.03,15,0
535086,Toronto Mina's Guest House -Room 8,2511000,Arya,,Moss Park,43.65796025154172,-79.37145709195775,Private room,54,3,11,2018-05-15,0.18,15,0
535110,Toronto Mina's Guest House-Room # 9,2511000,Arya,,Moss Park,43.65822670254457,-79.37212590769398,Private room,45,3,13,2017-02-25,0.18,15,0
535124,Mina's Guest House-double room #10,2511000,Arya,,Moss Park,43.66003573193961,-79.37174678594835,Private room,45,3,4,2017-04-02,0.06,15,0
536914,Stay on a Sailboat on Toronto Island,203724,Robert,,Niagara,43.63129897393266,-79.40273513820976,Entire home/apt,187,2,10,2018-07-02,0.14,1,351
537679,NIce room with private bathroom ,2586974,Yin,,Mimico (includes Humber Bay Shores),43.62575140308781,-79.4881547584385,Private room,200,7,0,,,1,365
541161,WOW - LOFT-B - Central/East - Danforth & Woodbine,725614,Joseph,,Woodbine-Lumsden,43.68884201231191,-79.31406368591175,Entire home/apt,80,3,56,2018-06-19,0.77,8,91
543242,"Little Portugal, Lovely Room!",436011,Mallory And Allen,,Little Portugal,43.650073633797206,-79.42561102450533,Private room,70,2,141,2018-07-03,2.02,1,330
543419,Bright and Beautiful 2-Bedroom Apt,457581,Milli,,Junction Area,43.66610090585716,-79.47597581001429,Entire home/apt,125,7,64,2018-01-10,0.89,1,305
543810,Spacious 1+1 Condo Downtown Toronto,2671905,R.,,Waterfront Communities-The Island,43.64147008362052,-79.39269255231974,Entire home/apt,198,3,11,2015-08-16,0.19,1,188
547777,A Beautiful Funky Toronto Apartment,2692759,Ayelet And Sean,,Palmerston-Little Italy,43.66100544134771,-79.42694718092785,Entire home/apt,91,2,3,2017-10-17,0.04,1,0
553892,Large downtown room with great view,2597290,Caroline,,Trinity-Bellwoods,43.65238656515606,-79.40901684051715,Private room,53,1,154,2018-07-02,2.11,5,326
553972,Hip downtown weekend room with art,2597290,Caroline,,Trinity-Bellwoods,43.651588791898725,-79.40826559077834,Private room,50,1,88,2018-06-17,1.23,5,315
556724,Large family home in High Park,2737251,Shelagh,,High Park-Swansea,43.64842439716258,-79.45459581544208,Entire home/apt,245,6,3,2015-08-19,0.05,1,33
